"","memory-1","memory-2","memory-3","plasmablasts-1","plasmablasts-2","plasmablasts-3","plasmacells-1","plasmacells-2","plasmacells-3","preplasmablasts-1","preplasmablasts-2","preplasmablasts-3"
"PPP1R12C",1243.02761983523,1659.07134528948,1266.62475651505,1311.90502261734,1075.08782402208,1208.67846598794,1229.49827804102,721.909228511553,1917.31694378425,1431.60002597677,806.434933097733,1494.23127573656
"PPP1R13B",591.201584248826,604.270592715713,514.961525639854,339.705362881092,404.316734545579,366.22107690584,466.273002652694,433.593159902707,499.21279232587,209.283610141846,159.363483308335,270.228325543977
"PPP1R13L",42.4050765427715,40.1981486950074,35.6572316197727,60.7555961367276,99.5746435847175,93.4578393788356,141.082669026055,206.163973855783,83.0880127752159,74.708806630083,59.8183137912944,64.1979731655472
"PPP1R14A",40.9890338669005,38.2513825273618,19.6676938328835,37.1679775892496,9.09814162115971,29.1189762421575,5.17148724383158,0,3.88342231582892,41.7637844000538,52.613039208096,18.7385923297535
"PPP1R14B",764.098029006865,482.434484341448,293.989063471389,608.555308962954,817.641282740013,996.664401263156,535.881891657757,656.062255791978,384.813668711652,2349.84026845642,3035.60311365021,3449.66175199423
"PPP1R14BP3",4.20946780242905,3.76540534478009,10.5928367663834,0,0,0,0,0,0,0,0,2.1103508782254
"PPP1R14C",0,0,0,0,1.21291403888756,0,0,0,0,11.6481162390513,26.1987664331588,3.64713191050485
"PPP1R15A",15494.8121428733,34093.2156420107,6614.74457367728,1628.28813996227,1923.98162280989,2208.76733630461,1842.06134473491,1842.26008551861,1319.43229730384,1884.73697925975,2098.79209878658,2498.63938958833
"PPP1R15B",10621.0828917244,15465.5775265077,6736.58639507612,6473.37236856314,8072.76134862114,8050.48544932625,7808.8051148886,9621.53361433631,5679.42857796849,6573.01927433795,5644.05641106678,5415.6032664166
"PPP1R16A",130.068674024351,165.044075956228,122.700693281972,169.23198334633,211.026732782285,192.302108416474,219.343113050072,204.681679129587,259.667002928308,123.227054460416,105.107236745443,232.567772668814
"PPP1R16B",16745.942713743,8590.87301893649,7976.40136579449,8505.0519370186,9880.24174445441,13598.8054888837,12895.9831545114,12571.2349958579,7881.1212237124,5215.61736024617,6943.82495279799,9370.72732028665
"PPP1R17",0,0,0,5.01888920973156,0.712674691625913,0,0,0,0,0,0,1.66302381339605
"PPP1R18",4964.92152967563,1724.43673896281,1520.67501260198,3209.58715667811,3946.30951582031,5223.29109008825,3487.67095447358,3202.85171432154,2111.05780969549,4643.35122600942,5804.44586580291,5953.48679310863
"PPP1R1B",5.80769240956068,1.63832003297037,8.29626336172793,0,0,0,0,0,0,0,0,0
"PPP1R2",5551.82459402016,9164.33713324803,7369.06764137343,5989.11379268744,6235.57263934276,5320.27479350352,3121.87288687966,6098.52221240751,3941.4311630639,3402.26510447571,4405.1173033179,2103.62505369171
"PPP1R21",343.788520216168,290.003274281183,384.431101832109,671.409517196779,1194.59236869701,555.631781442646,477.171914303965,841.98840224785,583.475352525408,708.857411152531,740.058960400269,839.323242131099
"PPP1R26",31.4100266882374,12.7725300334014,31.8980161579325,273.4715076295,257.994746959282,263.136704468978,225.479786406303,438.296139275267,424.905011239683,101.985234320616,126.603967789052,180.850968944015
"PPP1R27",6.19575076157563,3.68138706609108,9.83912339902163,11.4423438667919,0,0,0,0,2.25092982287033,4.94046892557674,0.579942905670898,0
"PPP1R2C",4.11057145700125,0,0,0,2.27921250809445,0,0,0,0,0,1.7987886822834,0
"PPP1R32",76.3865969913253,80.7893724105009,68.5389270401108,73.342436368122,62.2751702283881,92.396407726172,87.5950224882168,17.3435821888205,151.581736933008,33.8082806063288,12.0143180051886,18.1165324542368
"PPP1R35",377.826678616283,254.154379955834,236.541970430549,410.971570564002,351.131258254045,350.321416894899,222.543222115294,249.08551123611,400.39291261262,624.282478253972,429.55727851933,453.319456496933
"PPP1R36",1.18100535885925,4.09125000646877,2.24627986980371,4.45428965248645,1.72967783894571,8.52357177390778,9.23134685418689,5.81703884500787,1.55442599777221,0,4.18867377204652,2.23105765998767
"PPP1R37",741.831277415716,445.288262122867,287.239176528901,329.015919782153,409.464270147654,548.949355848811,613.614047208951,417.811541692382,697.27172080878,297.506323740408,200.28344499795,386.250919832908
"PPP1R3B",544.881800862826,570.580527257665,352.503733453491,757.726981661125,1230.2982902265,1171.67032082252,1664.26709845799,2432.10687196717,1134.60044480258,406.854759636497,501.849215834131,456.884390856162
"PPP1R3C",1.57494526938639,0,0,0,1.18013304194068,0,0,0,0,9.67238605813202,1.20857509054529,0
"PPP1R3D",193.554667115946,112.628556841756,66.8424853188454,305.776637086632,330.298246238113,407.846756260623,453.877001878334,535.545674421799,336.013944206677,165.109679232797,167.121833791653,181.202763516612
"PPP1R3E",190.160920251219,277.452882115465,542.353905863957,764.362254672605,262.128546141762,233.221747156036,963.419209443127,235.365099868572,1260.56032850543,413.522742619467,78.5625453111741,250.648119480523
"PPP1R3F",61.3518202966401,78.4906861133207,67.2933267043674,43.5560683769781,41.260719238678,56.3732334473872,55.9165617419133,21.557412548661,22.6186007717247,35.6590517883472,39.2539994183157,37.0614629619092
"PPP1R3G",43.7039468182825,81.4698093967391,72.7747551138594,20.4851324661701,19.4314622083908,13.6862842145958,4.6609742779249,24.0814360803922,21.8637643201572,25.1760214410705,22.5162582915267,18.7368234410556
"PPP1R7",744.639029765178,404.194387872403,447.152285250628,1400.00611296271,2033.82512775559,2026.60078221661,1488.76773894104,1841.21991170278,738.989128998319,1577.35934666044,2332.35546989007,2167.04187675562
"PPP1R8",1728.39082681486,1074.91444279085,1283.57382572085,1523.9391130432,2062.1712763429,1779.83687711336,1489.93714793197,1970.73678358826,1152.65243712466,2294.46717464822,2636.92618227411,2485.19742293288
"PPP1R9A",49.8167272307909,216.515697132398,203.434855185573,57.0582663816477,60.6010808816648,53.8854342542043,51.308200416631,32.9601795063731,61.2640961120561,55.0151481755815,21.7311584477024,47.5737979415913
"PPP1R9B",12332.6191099969,9053.68677641816,7647.33476230918,2968.4495094671,4127.64369128671,4229.72040263744,3890.96174795066,4649.27538880072,3198.25605004439,1254.92110779484,1634.31044799829,1733.61380094886
"PPP2CA",5642.90472349277,6946.1760041707,5610.19572810119,5025.82333325032,6709.0063794283,6278.67456799169,4341.54892195735,6459.86721048307,2878.36900441431,6420.29520032413,8433.10667621192,6348.95736165518
"PPP2CB",323.316228852834,134.396595690742,204.39419214107,803.094150644408,1154.56867118564,1217.29153855376,1368.38608220307,1557.10635038898,668.018985695531,561.475414294242,1019.00152455651,784.622185224868
"PPP2R1A",3345.74903749803,1753.48387171844,2346.36749827608,2582.725335949,3813.98905754542,4870.30121723092,3323.47313495499,3928.46903198507,1521.55901200883,4411.91537807527,6731.89815702238,6600.9436130456
"PPP2R1B",1042.06694280362,1021.607918207,1056.26761908312,708.275862769004,909.01056575313,1021.01785423387,596.824493279603,884.721536210978,515.156055648503,1699.20410082223,2174.96463579654,1805.42521150652
"PPP2R2A",1585.19543325169,2381.42939820526,1983.20082468193,1772.92712331631,1803.94645109858,1650.49543139878,1858.87144088221,2204.27129431096,1675.41353110377,1840.0346222766,1854.61809318059,1819.66421671062
"PPP2R2B",1.92502399273991,2.31043719517783,7.28008186496279,4.11179258351704,0,0.957600157570369,0,0,0,0.37922607361655,0,0.514197295260843
"PPP2R2C",5.57233368343147,19.6777275346456,12.2588893514293,2.1140186243919,1.21143922384562,0,0,2.03073874441618,0,2.83969001637341,1.18247245485462,0
"PPP2R2D",730.041642899197,729.543672544624,701.44062482499,903.496516567399,1145.93457545425,1058.42401529974,890.091681578843,1154.42646702325,782.247860704169,699.789010409757,1008.0520061512,983.720999449474
"PPP2R3A",20.1376654022759,14.5363765923462,42.4148429370855,11.4317108845675,10.5831457597929,2.82302469731172,23.9304095391624,10.2358168527451,19.6312379935153,4.6817143986957,5.59141243503655,6.26993339326119
"PPP2R3B",134.00054744729,98.9158279510108,200.942839367098,141.747751387542,178.241070513027,166.958223153889,56.7760170934113,108.516214366303,167.532324171727,273.240243840193,246.40044786074,426.857182844199
"PPP2R3C",1085.90290906082,1709.6642892948,1405.01710895341,1252.76949984302,863.645527474213,628.549656889528,603.083554332337,646.427675292687,748.619967939493,1396.77649181887,1305.21051225901,839.114644500758
"PPP2R5A",3114.23676666732,2477.98454327534,2328.76738618936,795.213603197699,913.979345208892,1022.21529503994,1010.764331235,1101.17349114809,444.561860166753,1082.79058614918,1715.24684061385,1076.72257417945
"PPP2R5B",184.868607769551,191.269237911851,140.047503682834,536.922870597355,525.832348165736,617.381729397344,634.882668938209,736.795591357989,580.157785660831,225.506508778503,248.663554358914,216.467512791123
"PPP2R5C",5411.66441819944,7687.7887923226,7367.0036768495,9558.13117997528,7729.88266432015,5240.07768492242,8698.74736388209,10301.3270297856,8766.67971537221,6250.23555336728,4538.46062591763,3597.83443572076
"PPP2R5CP",167.05768696074,164.576428433238,193.549836158271,8.07453488190065,4.65167196695669,5.70278462261441,5.67647050124464,5.9732913410765,25.3789226880875,5.32101966598777,0.59002651028257,0.611763113228624
"PPP2R5D",659.337709793026,445.858124490845,379.362146738081,583.039769712855,1009.89789107252,1064.51744130814,781.681017306963,830.768900445737,547.212414909909,961.771283236903,1568.70207367763,1433.72850131064
"PPP2R5E",3106.19555448248,2605.42383866138,2401.25891687603,1397.61325049445,2009.23139471252,1685.01593446199,2033.16003373644,2956.99321566691,1192.08296717825,1673.38668102027,2653.84466504738,1904.77650696517
"PPP3CA",2754.51374761951,1732.02318659857,1744.50507619507,1075.1514020213,1657.63379615848,1694.43830546894,1640.96849716266,2197.83678152699,611.269972086975,1245.06353511668,2329.06147838321,1589.96100403594
"PPP3CB",755.125269373383,486.062752499375,735.990252152584,2553.92374513175,3121.39864637419,2560.11757923434,2501.88598606425,3036.77767454496,1676.93319779466,2466.75772964516,3300.63178525335,2288.98872782833
